CODIGO_ACTIVIDAD,ANIO,MES,CLASIFICADOR_ACTIVIDAD,CODIGO_ENTIDAD,ENTIDAD,PO_T1,HH_T1,RT_DN,VP,VV,ESTATUS
332,2015,	10,SS,	16,Michoacán de Ocampo,233.000,58.472,3945.000,89638.000,73953.000,Cifras definitivas
332,2015,	10,SS,	17,Morelos,1361.000,309.425,17728.000,230251.000,163234.000,Cifras definitivas
332,2015,	10,SS,	19,Nuevo León,25702.000,5530.074,355157.000,4435604.000,4278905.000,Cifras definitivas
332,2015,	10,SS,	21,Puebla,2897.000,628.032,44822.000,1027314.000,978728.000,Cifras definitivas
332,2015,	10,SS,	22,Querétaro de Arteaga,7159.000,1460.997,66493.000,1043308.000,1027781.000,Cifras definitivas
332,2015,	10,SS,	24,San Luis Potosí,2332.000,471.937,25063.000,323409.000,313426.000,Cifras definitivas
332,2015,	10,SS,	25,Sinaloa,1719.000,369.871,3305.000,230287.000,232431.000,Cifras definitivas
332,2015,	10,SS,	26,Sonora,4013.000,794.607,45876.000,15004.000,15028.000,Cifras definitivas
332,2015,	10,SS,	28,Tamaulipas,7234.000,1677.881,116825.000,829862.000,741764.000,Cifras definitivas
332,2015,	10,SS,	30,Veracruz de Ignacio de la Llave,838.000,177.444,21106.000,209025.000,203851.000,Cifras definitivas
332,2015,	10,SS,	32,Zacatecas,425.000,89.576,,206149.000,207905.000,Cifras definitivas
333,2015,	10,SS,	01,Aguascalientes,1294.000,300.000,16613.000,64379.000,64379.000,Cifras definitivas
333,2015,	10,SS,	02,Baja California,5662.000,1123.000,87353.000,49559.000,49559.000,Cifras definitivas
333,2015,	10,SS,	05,Coahuila de Zaragoza,11882.000,2435.000,155705.000,2204201.000,2171578.000,Cifras definitivas
333,2015,	10,SS,	08,Chihuahua,9876.000,1778.000,99929.000,1701014.000,1675623.000,Cifras definitivas
333,2015,	10,SS,	09,Ciudad de México,2893.000,557.000,52182.000,199929.000,188912.000,Cifras definitivas
333,2015,	10,SS,	10,Durango,2003.000,392.000,10325.000,300856.000,303802.000,Cifras definitivas
333,2015,	10,SS,	11,Guanajuato,1510.000,297.000,19470.000,107791.000,101532.000,Cifras definitivas
333,2015,	10,SS,	13,Hidalgo,378.000,70.000,10642.000,55086.000,53812.000,Cifras definitivas
333,2015,	10,SS,	14,Jalisco,3879.000,811.000,46130.000,267872.000,269728.000,Cifras definitivas
333,2015,	10,SS,	15,México,7593.000,1510.000,173556.000,1182097.000,1191196.000,Cifras definitivas
333,2015,	10,SS,	16,Michoacán de Ocampo,482.000,97.000,7273.000,16077.000,16077.000,Cifras definitivas
333,2015,	10,SS,	17,Morelos,480.000,91.000,8181.000,43436.000,45030.000,Cifras definitivas
333,2015,	10,SS,	19,Nuevo León,20822.000,4226.000,211314.000,3339929.000,3341933.000,Cifras definitivas
333,2015,	10,SS,	21,Puebla,1399.000,294.000,22039.000,347822.000,328638.000,Cifras definitivas
333,2015,	10,SS,	22,Querétaro de Arteaga,7811.000,1507.000,157350.000,1308528.000,1235326.000,Cifras definitivas
333,2015,	10,SS,	24,San Luis Potosí,3742.000,802.000,57827.000,245745.000,237608.000,Cifras definitivas
333,2015,	10,SS,	25,Sinaloa,861.000,204.000,8906.000,12317.000,12164.000,Cifras definitivas
333,2015,	10,SS,	26,Sonora,3200.000,686.000,48406.000,23960.000,19387.000,Cifras definitivas
333,2015,	10,SS,	28,Tamaulipas,13716.000,2670.000,174809.000,199017.000,199017.000,Cifras definitivas
333,2015,	10,SS,	31,Yucatán,713.000,148.000,,41839.000,56569.000,Cifras definitivas
334,2015,	10,SS,	01,Aguascalientes,9373.000,2278.000,123057.000,216544.000,216544.000,Cifras definitivas
334,2015,	10,SS,	02,Baja California,71341.000,14133.000,907975.000,703.000,703.000,Cifras definitivas
334,2015,	10,SS,	05,Coahuila de Zaragoza,5136.000,1005.000,51780.000,48548.000,51432.000,Cifras definitivas
334,2015,	10,SS,	08,Chihuahua,64159.000,11738.000,762316.000,169170.000,164548.000,Cifras definitivas
334,2015,	10,SS,	09,Ciudad de México,3317.000,681.000,20160.000,113453.000,114769.000,Cifras definitivas
334,2015,	10,SS,	14,Jalisco,45960.000,10300.000,552393.000,2599094.000,2553964.000,Cifras definitivas
334,2015,	10,SS,	15,México,2853.000,570.000,48028.000,591879.000,478288.000,Cifras definitivas
334,2015,	10,SS,	19,Nuevo León,12094.000,2636.000,123674.000,1233848.000,1149772.000,Cifras definitivas
334,2015,	10,SS,	22,Querétaro de Arteaga,6987.000,1372.000,79942.000,864140.000,874163.000,Cifras definitivas
334,2015,	10,SS,	24,San Luis Potosí,1263.000,253.000,11150.000,,,Cifras definitivas
334,2015,	10,SS,	26,Sonora,18632.000,3756.000,255186.000,255567.000,267153.000,Cifras definitivas
334,2015,	10,SS,	28,Tamaulipas,43297.000,9370.000,531696.000,83010.000,83010.000,Cifras definitivas
335,2015,	10,SS,	02,Baja California,14868.000,2794.000,194592.000,56772.000,56772.000,Cifras definitivas
335,2015,	10,SS,	05,Coahuila de Zaragoza,15437.000,3256.000,117545.000,1185071.000,1183530.000,Cifras definitivas
335,2015,	10,SS,	08,Chihuahua,29989.000,5764.000,262711.000,75055.000,75903.000,Cifras definitivas
335,2015,	10,SS,	09,Ciudad de México,6409.000,1275.000,90194.000,1395723.000,1400352.000,Cifras definitivas
335,2015,	10,SS,	11,Guanajuato,6597.000,1439.000,34995.000,1498281.000,1476346.000,Cifras definitivas
335,2015,	10,SS,	14,Jalisco,2141.000,414.000,29099.000,575389.000,512924.000,Cifras definitivas
335,2015,	10,SS,	15,México,10623.000,2126.000,96784.000,1391482.000,1403328.000,Cifras definitivas
335,2015,	10,SS,	19,Nuevo León,37528.000,7897.000,380795.000,4763232.000,4868072.000,Cifras definitivas
335,2015,	10,SS,	22,Querétaro de Arteaga,11897.000,2331.000,121113.000,3728544.000,3552046.000,Cifras definitivas
335,2015,	10,SS,	24,San Luis Potosí,12149.000,2929.000,97478.000,2911884.000,3005743.000,Cifras definitivas
335,2015,	10,SS,	26,Sonora,8021.000,1719.000,123642.000,0.000,0.000,Cifras definitivas
335,2015,	10,SS,	28,Tamaulipas,20685.000,4359.000,279956.000,17785.000,18687.000,Cifras definitivas
336,2015,	10,SS,	01,Aguascalientes,29678.000,6003.000,578037.000,14702790.000,14455707.000,Cifras definitivas
336,2015,	10,SS,	02,Baja California,31023.000,6575.000,510336.000,5657829.000,5629292.000,Cifras definitivas
336,2015,	10,SS,	05,Coahuila de Zaragoza,151913.000,32095.000,1384758.000,40366747.000,39963205.000,Cifras definitivas
336,2015,	10,SS,	07,Chiapas,3261.000,631.000,,333743.000,333743.000,Cifras definitivas
336,2015,	10,SS,	08,Chihuahua,164936.000,30725.000,1762003.000,2054785.000,1885298.000,Cifras definitivas
336,2015,	10,SS,	09,Ciudad de México,7173.000,1366.000,89067.000,716510.000,703539.000,Cifras definitivas
336,2015,	10,SS,	10,Durango,19666.000,4046.000,186441.000,154706.000,140069.000,Cifras definitivas
336,2015,	10,SS,	11,Guanajuato,63505.000,13344.000,627374.000,29781147.000,29306581.000,Cifras definitivas
336,2015,	10,SS,	13,Hidalgo,6397.000,1328.000,,1308277.000,1230884.000,Cifras definitivas
336,2015,	10,SS,	14,Jalisco,19547.000,3814.000,166335.000,5513620.000,5414333.000,Cifras definitivas
336,2015,	10,SS,	15,México,44426.000,8920.000,498324.000,17393002.000,17553244.000,Cifras definitivas
336,2015,	10,SS,	19,Nuevo León,64427.000,13256.000,754062.000,14739794.000,14754329.000,Cifras definitivas
336,2015,	10,SS,	21,Puebla,38580.000,7605.000,968405.000,18217502.000,16896049.000,Cifras definitivas
336,2015,	10,SS,	22,Querétaro de Arteaga,37348.000,7785.000,472705.000,6122089.000,5936587.000,Cifras definitivas
336,2015,	10,SS,	24,San Luis Potosí,35909.000,7556.000,432821.000,9646000.000,9221445.000,Cifras definitivas
336,2015,	10,SS,	25,Sinaloa,6028.000,1100.000,49584.000,,,Cifras definitivas
336,2015,	10,SS,	26,Sonora,33841.000,6877.000,388210.000,9247972.000,9238377.000,Cifras definitivas
336,2015,	10,SS,	28,Tamaulipas,73977.000,15891.000,830704.000,1518784.000,1516223.000,Cifras definitivas
336,2015,	10,SS,	29,Tlaxcala,7000.000,1421.000,46919.000,805619.000,824544.000,Cifras definitivas
336,2015,	10,SS,	30,Veracruz de Ignacio de la Llave,4096.000,953.000,,1232767.000,1359400.000,Cifras definitivas
336,2015,	10,SS,	31,Yucatán,1640.000,338.000,11717.000,66950.000,66950.000,Cifras definitivas
336,2015,	10,SS,	32,Zacatecas,16175.000,3129.000,162301.000,595569.000,650724.000,Cifras definitivas
337,2015,	10,SS,	01,Aguascalientes,2307.000,464.000,8704.000,147864.000,144059.000,Cifras definitivas
337,2015,	10,SS,	02,Baja California,14761.000,2918.000,148155.000,99975.000,99975.000,Cifras definitivas
337,2015,	10,SS,	05,Coahuila de Zaragoza,2253.000,469.000,21677.000,99669.000,98030.000,Cifras definitivas
337,2015,	10,SS,	08,Chihuahua,3762.000,732.000,37992.000,50852.000,50185.000,Cifras definitivas
337,2015,	10,SS,	09,Ciudad de México,4497.000,875.000,36776.000,235951.000,237579.000,Cifras definitivas
337,2015,	10,SS,	10,Durango,2089.000,412.000,14854.000,50654.000,53947.000,Cifras definitivas
337,2015,	10,SS,	11,Guanajuato,125.000,32.000,1095.000,4572.000,4525.000,Cifras definitivas
337,2015,	10,SS,	14,Jalisco,5497.000,1116.000,40484.000,470224.000,474161.000,Cifras definitivas
337,2015,	10,SS,	15,México,8355.000,1638.000,75277.000,1004079.000,1006342.000,Cifras definitivas
337,2015,	10,SS,	16,Michoacán de Ocampo,155.000,33.000,1315.000,3832.000,3832.000,Cifras definitivas
337,2015,	10,SS,	19,Nuevo León,4527.000,906.000,39134.000,246858.000,258501.000,Cifras definitivas
337,2015,	10,SS,	21,Puebla,1128.000,214.000,7813.000,58774.000,59142.000,Cifras definitivas
337,2015,	10,SS,	25,Sinaloa,325.000,73.000,1354.000,17548.000,17737.000,Cifras definitivas
337,2015,	10,SS,	26,Sonora,2023.000,366.000,14183.000,5557.000,5557.000,Cifras definitivas
337,2015,	10,SS,	28,Tamaulipas,5550.000,1161.000,55531.000,46792.000,46792.000,Cifras definitivas
339,2015,	10,SS,	01,Aguascalientes,601.000,111.000,4087.000,4544.000,4118.000,Cifras definitivas
339,2015,	10,SS,	02,Baja California,63505.000,12776.000,819935.000,162225.000,178679.000,Cifras definitivas
339,2015,	10,SS,	05,Coahuila de Zaragoza,1906.000,414.000,16002.000,,,Cifras definitivas
339,2015,	10,SS,	08,Chihuahua,28512.000,5673.000,365494.000,,,Cifras definitivas
339,2015,	10,SS,	09,Ciudad de México,6948.000,1408.000,64615.000,898287.000,932003.000,Cifras definitivas
339,2015,	10,SS,	11,Guanajuato,1576.000,316.000,12153.000,97846.000,98815.000,Cifras definitivas
339,2015,	10,SS,	14,Jalisco,6432.000,1319.000,45413.000,502670.000,502575.000,Cifras definitivas
339,2015,	10,SS,	15,México,12362.000,2527.000,167688.000,2026261.000,2111646.000,Cifras definitivas
339,2015,	10,SS,	17,Morelos,3239.000,618.000,23108.000,151973.000,143994.000,Cifras definitivas
339,2015,	10,SS,	19,Nuevo León,11470.000,2404.000,140550.000,301686.000,321598.000,Cifras definitivas
339,2015,	10,SS,	21,Puebla,1414.000,283.000,16709.000,88940.000,95492.000,Cifras definitivas
339,2015,	10,SS,	24,San Luis Potosí,696.000,153.000,7284.000,,,Cifras definitivas
339,2015,	10,SS,	26,Sonora,8764.000,2106.000,104405.000,18373.000,18197.000,Cifras definitivas
339,2015,	10,SS,	28,Tamaulipas,17312.000,3324.000,193941.000,,,Cifras definitivas
339,2015,	10,SS,	31,Yucatán,2418.000,558.000,23955.000,3584.000,3587.000,Cifras definitivas
400,2015,	10,SS,	01,Aguascalientes,2943.000,555.000,42570.000,838555.000,760132.000,Cifras definitivas
400,2015,	10,SS,	04,Campeche,686.000,144.000,1178.000,38538.000,38642.000,Cifras definitivas
400,2015,	10,SS,	05,Coahuila de Zaragoza,2989.000,654.000,30560.000,527854.000,602242.000,Cifras definitivas
400,2015,	10,SS,	06,Colima,3659.000,675.000,10875.000,144370.000,170893.000,Cifras definitivas
400,2015,	10,SS,	07,Chiapas,2888.000,597.130,80554.000,1943570.000,1932290.000,Cifras definitivas
400,2015,	10,SS,	08,Chihuahua,219.000,40.000,1834.000,,,Cifras definitivas
400,2015,	10,SS,	10,Durango,3126.000,695.000,40159.000,580492.000,578565.000,Cifras definitivas
400,2015,	10,SS,	11,Guanajuato,,,,,,Cifras definitivas
400,2015,	10,SS,	13,Hidalgo,2050.000,393.000,29336.000,256942.000,254027.000,Cifras definitivas
400,2015,	10,SS,	16,Michoacán de Ocampo,7379.000,1671.000,31364.000,1458380.000,1722990.000,Cifras definitivas
400,2015,	10,SS,	17,Morelos,8253.000,1639.000,172300.000,6090320.000,5997777.000,Cifras definitivas
400,2015,	10,SS,	18,Nayarit,1040.000,232.011,8330.000,6024.000,8694.000,Cifras definitivas
400,2015,	10,SS,	20,Oaxaca,3667.000,722.000,110056.000,6805469.000,6799660.000,Cifras definitivas
400,2015,	10,SS,	21,Puebla,158.000,33.000,937.000,13643.000,13581.000,Cifras definitivas
400,2015,	10,SS,	22,Querétaro de Arteaga,3139.000,647.000,36516.000,507554.000,511694.000,Cifras definitivas
400,2015,	10,SS,	23,Quintana Roo,771.000,180.000,8316.000,16658.000,16545.000,Cifras definitivas
400,2015,	10,SS,	24,San Luis Potosí,1133.000,263.000,19305.000,179323.000,178551.000,Cifras definitivas
400,2015,	10,SS,	25,Sinaloa,2474.000,532.000,20587.000,296442.000,282940.000,Cifras definitivas
400,2015,	10,SS,	26,Sonora,985.000,239.000,2812.000,144722.000,146784.000,Cifras definitivas
400,2015,	10,SS,	27,Tabasco,396.000,76.000,3274.000,36644.000,36623.000,Cifras definitivas
400,2015,	10,SS,	28,Tamaulipas,1445.000,308.000,17047.000,,,Cifras definitivas
400,2015,	10,SS,	29,Tlaxcala,4561.000,1044.000,62807.000,1204454.000,1180869.000,Cifras definitivas
400,2015,	10,SS,	30,Veracruz de Ignacio de la Llave,5968.000,1194.000,168841.000,2877520.000,2878826.000,Cifras definitivas
400,2015,	10,SS,	31,Yucatán,1984.000,397.000,12687.000,150319.000,154245.000,Cifras definitivas
400,2015,	10,SS,	32,Zacatecas,4538.000,907.000,18009.000,,,Cifras definitivas
311,2015,	11,SS,	01,Aguascalientes,6151.000,1266.195,44093.000,1254491.000,1239822.000,Cifras definitivas
311,2015,	11,SS,	02,Baja California,7904.000,1575.080,95090.000,1553630.000,1544779.000,Cifras definitivas
311,2015,	11,SS,	04,Campeche,1135.000,248.335,9692.000,55885.000,90979.000,Cifras definitivas
311,2015,	11,SS,	05,Coahuila de Zaragoza,8119.000,1671.311,43589.000,1769821.000,1768820.000,Cifras definitivas
311,2015,	11,SS,	06,Colima,1982.000,415.425,14950.000,448488.000,421620.000,Cifras definitivas
311,2015,	11,SS,	07,Chiapas,5218.000,1064.078,47021.000,989573.000,904842.000,Cifras definitivas
311,2015,	11,SS,	08,Chihuahua,11677.000,2314.265,111956.000,1864522.000,1849741.000,Cifras definitivas
311,2015,	11,SS,	09,Ciudad de México,19622.000,4103.836,198657.000,5601541.000,5533182.000,Cifras definitivas
311,2015,	11,SS,	10,Durango,4183.000,854.335,11867.000,2026831.000,1984285.000,Cifras definitivas
311,2015,	11,SS,	11,Guanajuato,27693.000,5721.355,166283.000,5451625.000,5379022.000,Cifras definitivas
311,2015,	11,SS,	13,Hidalgo,6936.000,1350.591,103267.000,944134.000,945796.000,Cifras definitivas
311,2015,	11,SS,	14,Jalisco,46998.000,9708.697,510591.000,10195694.000,10632033.000,Cifras definitivas
311,2015,	11,SS,	15,México,51715.000,10178.941,692488.000,12496413.000,12565314.000,Cifras definitivas
311,2015,	11,SS,	16,Michoacán de Ocampo,11307.000,2201.204,73554.000,1632561.000,1644163.000,Cifras definitivas
311,2015,	11,SS,	17,Morelos,2378.000,495.885,23881.000,547404.000,504020.000,Cifras definitivas
311,2015,	11,SS,	18,Nayarit,2209.000,455.255,32663.000,257130.000,426099.000,Cifras definitivas
311,2015,	11,SS,	19,Nuevo León,35018.000,7097.989,304711.000,5142181.000,5144634.000,Cifras definitivas
311,2015,	11,SS,	20,Oaxaca,2556.000,522.500,37506.000,230453.000,248493.000,Cifras definitivas
311,2015,	11,SS,	21,Puebla,12923.000,2537.197,98714.000,2985533.000,2810242.000,Cifras definitivas
311,2015,	11,SS,	22,Querétaro de Arteaga,8697.000,1735.442,63429.000,2909455.000,2675398.000,Cifras definitivas
311,2015,	11,SS,	24,San Luis Potosí,11341.000,2464.305,134234.000,1982555.000,1799206.000,Cifras definitivas
311,2015,	11,SS,	25,Sinaloa,13042.000,2496.869,56972.000,1910952.000,1972837.000,Cifras definitivas
311,2015,	11,SS,	26,Sonora,13736.000,2738.439,57340.000,3177614.000,3133989.000,Cifras definitivas
311,2015,	11,SS,	27,Tabasco,2152.000,420.423,33537.000,185613.000,205595.000,Cifras definitivas
311,2015,	11,SS,	28,Tamaulipas,3744.000,822.349,44457.000,290775.000,378523.000,Cifras definitivas
311,2015,	11,SS,	29,Tlaxcala,3157.000,629.383,28996.000,381617.000,381342.000,Cifras definitivas
311,2015,	11,SS,	30,Veracruz de Ignacio de la Llave,24988.000,5264.844,282994.000,4582669.000,4965822.000,Cifras definitivas
311,2015,	11,SS,	31,Yucatán,8547.000,1728.995,49231.000,2084701.000,2073573.000,Cifras definitivas
311,2015,	11,SS,	32,Zacatecas,1809.000,372.245,11325.000,186587.000,207571.000,Cifras definitivas
312,2015,	11,SS,	01,Aguascalientes,1348.000,274.321,1558.000,330937.000,330937.000,Cifras definitivas
312,2015,	11,SS,	02,Baja California,5287.000,1063.146,80079.000,1012719.000,1017058.000,Cifras definitivas
312,2015,	11,SS,	05,Coahuila de Zaragoza,4080.000,808.638,49630.000,1587792.000,1529006.000,Cifras definitivas
312,2015,	11,SS,	07,Chiapas,1233.000,257.899,10810.000,293644.000,293593.000,Cifras definitivas
312,2015,	11,SS,	08,Chihuahua,4037.000,785.718,51609.000,424578.000,424452.000,Cifras definitivas
312,2015,	11,SS,	09,Ciudad de México,2878.000,557.526,69179.000,1256528.000,1255739.000,Cifras definitivas
312,2015,	11,SS,	11,Guanajuato,2400.000,492.261,28395.000,668578.000,668518.000,Cifras definitivas
312,2015,	11,SS,	13,Hidalgo,1337.000,293.819,11688.000,297403.000,299363.000,Cifras definitivas
312,2015,	11,SS,	14,Jalisco,12720.000,2440.327,105062.000,4825027.000,4708175.000,Cifras definitivas
312,2015,	11,SS,	15,México,10501.000,2066.061,51454.000,2588466.000,2613268.000,Cifras definitivas
312,2015,	11,SS,	16,Michoacán de Ocampo,1633.000,325.492,27963.000,734510.000,734439.000,Cifras definitivas
